,age,marital
21178,58,married
21179,34,divorced
21180,30,single
21181,34,married
21182,30,single
21183,48,married
21184,58,married
21185,60,married
21186,45,married
21187,58,divorced
21188,42,married
21189,48,married
21190,57,married
21191,36,married
21192,52,married
21193,37,married
21194,60,married
21195,45,divorced
21196,58,married
21197,32,single
21198,32,single
21199,31,married
21200,51,married
21201,45,married
21202,34,single
21203,33,single
21204,31,married
21205,32,single
21206,46,married
21207,46,married
21208,35,single
21209,45,single
21210,49,married
21211,48,married
21212,52,married
21213,45,married
21214,60,married
21215,32,single
21216,51,married
21217,48,divorced
21218,31,single
21219,30,single
21220,57,married
21221,32,single
21222,34,married
21223,33,married
21224,47,married
21225,32,single
21226,55,married
21227,35,married
21228,37,married
21229,49,married
21230,60,married
21231,54,married
21232,60,married
21233,59,married
21234,59,married
21235,52,married
21236,48,married
21237,58,married
21238,52,married
21239,40,married
21240,36,divorced
21241,45,married
21242,31,single
21243,35,married
21244,36,single
21245,45,married
21246,30,married
21247,49,married
21248,55,married
21249,30,single
21250,45,married
21251,60,married
21252,56,married
21253,58,married
21254,60,married
21255,43,divorced
21256,48,married
21257,46,married
21258,46,married
21259,57,married
21260,51,divorced
21261,51,married
21262,36,divorced
21263,46,married
21264,50,married
21265,45,married
21266,34,married
21267,45,married
21268,54,married
21269,36,married
21270,39,single
21271,56,married
21272,46,married
21273,34,married
21274,55,married
21275,36,divorced
21276,54,married
21277,35,married
21278,49,married
21279,36,single
21280,57,married
21281,55,married
21282,48,divorced
21283,43,divorced
21284,37,married
21285,33,married
21286,48,married
21287,36,married
21288,44,married
21289,35,single
21290,35,divorced
21291,58,married
21292,42,single
21293,55,single
21294,36,married
21295,60,married
21296,55,divorced
21297,52,married
21298,47,married
21299,35,single
21300,48,married
21301,31,married
21302,32,single
21303,32,single
21304,30,single
21305,34,single
21306,42,divorced
21307,30,single
21308,55,married
21309,51,married
21310,46,married
21311,48,divorced
21312,47,married
21313,48,married
21314,45,married
21315,23,married
21316,60,married
21317,56,married
21318,30,single
21319,59,married
21320,54,single
21321,34,married
21322,51,married
21323,49,married
21324,31,single
21325,47,married
21326,33,married
21327,33,married
21328,54,married
21329,42,married
21330,60,married
21331,41,married
21332,49,married
21333,57,married
21334,60,single
21335,43,married
21336,48,married
21337,33,single
21338,40,married
21339,55,single
21340,54,married
21341,33,married
21342,50,married
21343,31,single
21344,60,married
21345,45,married
21346,43,married
21347,33,single
21348,30,single
21349,58,divorced
21350,33,married
21351,37,married
21352,33,married
21353,42,divorced
21354,60,married
21355,47,divorced
21356,39,married
21357,43,married
21358,54,married
21359,55,married
21360,56,divorced
21361,44,married
21362,50,married
21363,32,divorced
21364,35,married
21365,41,married
21366,39,divorced
21367,32,single
21368,46,divorced
21369,32,divorced
21370,61,married
21371,52,married
21372,32,married
21373,59,married
21374,35,married
21375,32,married
21376,30,married
21377,54,married
21378,30,single
21379,30,married
21380,31,single
21381,51,single
21382,52,married
21383,39,married
21384,40,married
21385,32,single
21386,48,married
21387,54,married
21388,45,married
21389,49,married
21390,31,divorced
21391,46,married
21392,52,married
21393,55,married
21394,50,married
21395,45,married
21396,53,married
21397,31,single
21398,32,single
21399,46,married
21400,36,single
21401,40,married
21402,31,divorced
21403,52,married
21404,45,married
21405,48,married
21406,39,married
21407,33,single
21408,46,single
21409,30,single
21410,32,married
21411,48,married
21412,34,single
21413,45,married
21414,60,married
21415,61,married
21416,46,married
21417,52,married
21418,56,married
21419,50,divorced
21420,38,divorced
21421,49,married
21422,58,married
21423,35,divorced
21424,43,single
21425,33,married
21426,30,single
21427,43,divorced
21428,35,single
21429,36,single
21430,35,married
21431,47,married
21432,47,divorced
21433,30,single
21434,52,married
21435,51,married
21436,33,married
21437,32,married
21438,38,divorced
21439,34,divorced
21440,33,single
21441,52,divorced
21442,41,married
21443,32,single
21444,31,single
21445,30,single
21446,45,married
21447,38,married
21448,37,single
21449,48,married
21450,37,single
21451,44,married
21452,45,married
21453,31,single
21454,32,single
21455,43,married
21456,46,married
21457,40,married
21458,33,single
21459,58,married
21460,49,married
21461,60,married
21462,35,married
21463,56,married
21464,54,married
21465,30,single
21466,37,single
21467,49,married
21468,39,single
21469,45,married
21470,31,married
21471,55,married
21472,58,married
21473,60,married
21474,42,married
21475,48,married
21476,46,married
21477,37,divorced
21478,49,married
21479,35,married
21480,39,single
21481,45,married
21482,48,married
21483,38,married
21484,31,married
21485,52,married
21486,33,married
21487,58,married
21488,53,married
21489,47,married
21490,56,married
21491,32,single
21492,38,single
21493,60,married
21494,49,married
21495,31,single
21496,47,married
21497,59,married
21498,60,married
21499,50,divorced
21500,35,married
21501,46,divorced
21502,60,married
21503,37,married
21504,32,single
21505,31,married
21506,56,married
21507,48,married
21508,54,married
21509,44,married
21510,47,married
21511,47,married
21512,30,divorced
21513,36,single
21514,41,married
21515,32,married
21516,48,married
21517,48,married
21518,45,married
21519,53,married
21520,60,married
21521,53,married
21522,47,married
21523,60,married
21524,33,married
21525,60,married
21526,57,married
21527,56,married
21528,57,married
21529,49,married
21530,39,married
21531,45,married
21532,39,single
21533,38,single
21534,59,married
21535,48,married
21536,49,married
21537,49,married
21538,32,married
21539,44,single
21540,35,single
21541,51,divorced
21542,49,divorced
21543,43,married
21544,34,married
21545,42,married
21546,40,married
21547,56,married
21548,49,married
21549,60,married
21550,37,divorced
21551,47,married
21552,34,married
21553,45,married
21554,46,married
21555,52,married
21556,50,married
21557,53,married
21558,34,married
21559,57,married
21560,32,single
21561,49,married
21562,49,divorced
21563,45,married
21564,56,married
21565,39,married
21566,60,married
21567,47,divorced
21568,30,single
21569,57,married
21570,33,single
21571,41,married
21572,51,married
21573,48,married
21574,57,married
21575,42,married
21576,45,married
21577,58,married
21578,46,divorced
21579,32,married
21580,31,married
21581,30,married
21582,42,divorced
21583,46,single
21584,38,single
21585,55,married
21586,39,married
21587,34,single
21588,36,divorced
21589,48,married
21590,36,married
21591,42,married
21592,40,married
21593,30,married
21594,32,married
21595,42,married
21596,36,married
21597,55,married
21598,40,married
21599,33,married
21600,31,single
21601,32,married
21602,52,married
21603,32,single
21604,58,married
21605,56,married
21606,41,married
21607,54,married
21608,41,married
21609,39,married
21610,56,married
21611,60,married
21612,33,single
21613,34,single
21614,57,married
21615,33,divorced
21616,36,single
21617,42,divorced
21618,42,divorced
21619,53,married
21620,43,single
21621,60,married
21622,36,married
21623,55,divorced
21624,56,married
21625,37,married
21626,34,divorced
21627,57,married
21628,51,married
21629,30,single
21630,48,married
21631,30,married
21632,31,single
21633,34,married
21634,40,single
21635,35,married
21636,36,married
21637,49,married
21638,36,married
21639,58,married
21640,52,married
21641,39,single
21642,53,married
21643,51,divorced
21644,46,married
21645,32,married
21646,33,divorced
21647,33,married
21648,31,single
21649,37,single
21650,46,single
21651,44,married
21652,52,divorced
21653,40,married
21654,50,married
21655,43,divorced
21656,30,married
21657,57,married
21658,48,divorced
21659,51,married
21660,40,divorced
21661,34,married
21662,43,married
21663,57,divorced
21664,45,married
21665,53,married
21666,40,married
21667,55,married
21668,31,married
21669,34,single
21670,30,single
21671,45,married
21672,45,married
21673,43,married
21674,45,single
21675,55,married
21676,58,married
21677,33,married
21678,31,married
21679,36,divorced
21680,34,single
21681,39,married
21682,39,married
21683,50,married
21684,42,divorced
21685,57,married
21686,60,married
21687,33,married
21688,39,single
21689,59,married
21690,30,single
21691,53,married
21692,30,single
21693,47,married
21694,32,single
21695,54,divorced
21696,56,married
21697,32,single
21698,33,single
21699,46,married
21700,46,married
21701,33,married
21702,35,married
21703,46,single
21704,35,married
21705,33,married
21706,52,married
21707,31,married
21708,32,married
21709,56,divorced
21710,49,married
21711,34,single
21712,56,married
21713,34,married
21714,33,single
21715,52,single
21716,58,married
21717,42,single
21718,32,single
21719,32,married
21720,43,divorced
21721,33,single
21722,46,married
21723,47,divorced
21724,39,single
21725,52,divorced
21726,42,married
21727,48,married
21728,45,married
21729,50,married
21730,35,single
21731,40,married
21732,41,married
21733,48,married
21734,59,married
21735,47,divorced
21736,41,married
21737,36,married
21738,53,married
21739,57,married
21740,52,married
21741,43,married
21742,30,married
21743,51,divorced
21744,33,married
21745,47,married
21746,41,single
21747,39,married
21748,31,married
21749,50,married
21750,46,married
21751,44,married
21752,53,married
21753,53,married
21754,43,divorced
21755,50,married
21756,47,married
21757,47,married
21758,36,married
21759,56,married
21760,51,married
21761,48,married
21762,34,single
21763,43,married
21764,53,married
21765,44,married
21766,33,divorced
21767,37,single
21768,38,married
21769,49,single
21770,48,married
21771,56,married
21772,47,divorced
21773,33,married
21774,42,married
21775,34,married
21776,53,married
21777,56,married
21778,55,divorced
21779,34,married
21780,35,divorced
21781,33,single
21782,55,married
21783,58,married
21784,56,married
21785,46,married
21786,32,married
21787,32,divorced
21788,43,divorced
21789,53,married
21790,32,divorced
21791,33,married
21792,58,married
21793,32,single
21794,47,married
21795,49,married
21796,46,married
21797,55,divorced
21798,42,married
21799,52,married
21800,43,married
21801,34,married
21802,31,married
21803,42,married
21804,58,married
21805,53,married
21806,42,married
21807,48,married
21808,51,married
21809,41,divorced
21810,41,married
21811,31,married
21812,47,married
21813,49,married
21814,47,married
21815,46,married
21816,52,married
21817,50,married
21818,48,married
21819,30,single
21820,30,married
21821,50,divorced
21822,33,single
21823,33,married
21824,45,divorced
21825,44,married
21826,32,single
21827,44,single
21828,46,divorced
21829,45,divorced
21830,47,divorced
21831,51,married
21832,31,married
21833,48,divorced
21834,53,married
21835,33,married
21836,34,married
21837,40,married
21838,52,married
21839,39,married
21840,40,divorced
21841,58,married
21842,54,married
21843,52,married
21844,31,married
21845,38,single
21846,39,married
21847,30,single
21848,42,married
21849,57,married
21850,32,married
21851,53,married
21852,46,divorced
21853,34,single
21854,42,single
21855,37,married
21856,38,single
21857,42,divorced
21858,40,single
21859,50,married
21860,31,married
21861,31,married
21862,38,single
21863,53,married
21864,40,single
21865,37,single
21866,52,divorced
21867,37,divorced
21868,31,married
21869,42,single
21870,53,married
21871,34,married
21872,56,married
21873,41,divorced
21874,38,married
21875,33,single
21876,44,married
21877,51,married
21878,43,married
21879,32,married
21880,38,married
21881,54,married
21882,32,married
21883,30,single
21884,42,divorced
21885,48,married
21886,30,married
21887,38,married
21888,34,married
21889,30,married
21890,38,single
21891,33,married
21892,38,married
21893,34,married
