,bank_arg1,bank_arg2
25353,0.18,0.16
25354,0.13,0.15
25355,0.33,0.2
25356,0.4,0.26
25357,0.38,0.21
25358,0.15,0.19
25359,0.37,0.21
25360,0.19,0.15
25361,0.39,0.27
25362,0.33,0.22
25363,0.1,0.13
25364,0.1,0.19
25365,0.2,0.16
25366,0.16,0.16
25367,0.1,0.18
25368,0.14,0.2
25369,0.18,0.15
25370,0.31,0.29
25371,0.11,0.12
25372,0.17,0.18
25373,0.11,0.17
25374,0.32,0.2
25375,0.12,0.12
25376,0.19,0.14
25377,0.16,0.18
25378,0.4,0.22
25379,0.1,0.2
25380,0.19,0.14
25381,0.4,0.2
25382,0.17,0.12
25383,0.2,0.16
25384,0.14,0.1
25385,0.11,0.1
25386,0.1,0.13
25387,0.36,0.28
25388,0.2,0.15
25389,0.19,0.1
25390,0.14,0.19
25391,0.2,0.12
25392,0.34,0.25
25393,0.11,0.16
25394,0.12,0.12
25395,0.31,0.3
25396,0.12,0.17
25397,0.2,0.19
25398,0.14,0.12
25399,0.13,0.17
25400,0.14,0.13
25401,0.16,0.16
25402,0.15,0.15
25403,0.19,0.17
25404,0.2,0.19
25405,0.3,0.28
25406,0.17,0.16
25407,0.54,0.3
25408,0.32,0.2
25409,0.34,0.25
25410,0.35,0.3
25411,0.18,0.2
25412,0.16,0.17
25413,0.12,0.16
25414,0.3,0.24
25415,0.19,0.12
25416,0.33,0.28
25417,0.16,0.15
25418,0.55,0.34
25419,0.19,0.16
25420,0.14,0.14
25421,0.16,0.16
25422,0.13,0.1
25423,0.12,0.1
25424,0.15,0.13
25425,0.32,0.29
25426,0.14,0.16
25427,0.33,0.29
25428,0.1,0.14
25429,0.17,0.19
25430,0.54,0.33
25431,0.2,0.16
25432,0.13,0.1
25433,0.18,0.16
25434,0.39,0.29
25435,0.11,0.2
25436,0.36,0.24
25437,0.1,0.17
25438,0.11,0.14
25439,0.17,0.13
25440,0.13,0.1
25441,0.19,0.19
25442,0.32,0.3
25443,0.15,0.2
25444,0.36,0.22
25445,0.2,0.17
25446,0.2,0.19
25447,0.15,0.14
25448,0.18,0.2
25449,0.11,0.16
25450,0.16,0.15
25451,0.18,0.2
25452,0.1,0.19
25453,0.13,0.16
25454,0.19,0.15
25455,0.16,0.18
25456,0.2,0.18
25457,0.5,0.37
25458,0.11,0.11
25459,0.11,0.2
25460,0.11,0.17
25461,0.14,0.2
25462,0.13,0.18
25463,0.32,0.24
25464,0.2,0.16
25465,0.18,0.18
25466,0.1,0.12
25467,0.51,0.35
25468,0.11,0.18
25469,0.19,0.12
25470,0.18,0.19
25471,0.53,0.3
25472,0.18,0.14
25473,0.13,0.16
25474,0.31,0.2
25475,0.1,0.16
25476,0.39,0.22
25477,0.15,0.13
25478,0.18,0.15
25479,0.2,0.18
25480,0.1,0.12
25481,0.4,0.3
25482,0.16,0.12
25483,0.15,0.11
25484,0.37,0.21
25485,0.11,0.12
25486,0.15,0.18
25487,0.13,0.1
25488,0.11,0.16
25489,0.13,0.12
25490,0.1,0.16
25491,0.37,0.29
25492,0.12,0.12
25493,0.31,0.25
25494,0.33,0.23
25495,0.15,0.16
25496,0.17,0.12
25497,0.18,0.2
25498,0.14,0.13
25499,0.17,0.18
25500,0.38,0.27
25501,0.11,0.11
25502,0.14,0.17
25503,0.15,0.2
25504,0.14,0.13
25505,0.16,0.12
25506,0.13,0.1
25507,0.36,0.2
25508,0.19,0.18
25509,0.12,0.15
25510,0.2,0.1
25511,0.3,0.27
25512,0.12,0.2
25513,0.2,0.2
25514,0.11,0.15
25515,0.3,0.3
25516,0.14,0.18
25517,0.14,0.18
25518,0.1,0.16
25519,0.18,0.15
25520,0.16,0.15
25521,0.15,0.11
25522,0.18,0.13
25523,0.2,0.16
25524,0.18,0.11
25525,0.16,0.13
25526,0.12,0.2
25527,0.17,0.11
25528,0.4,0.24
25529,0.2,0.13
25530,0.14,0.19
25531,0.36,0.29
25532,0.1,0.14
25533,0.36,0.3
25534,0.19,0.12
25535,0.16,0.16
25536,0.11,0.18
25537,0.12,0.2
25538,0.14,0.18
25539,0.1,0.13
25540,0.16,0.14
25541,0.19,0.18
25542,0.12,0.1
25543,0.14,0.12
25544,0.18,0.18
25545,0.17,0.11
25546,0.1,0.18
25547,0.2,0.16
25548,0.1,0.15
25549,0.35,0.26
25550,0.11,0.16
25551,0.14,0.11
25552,0.4,0.22
25553,0.18,0.1
25554,0.3,0.26
25555,0.59,0.38
25556,0.2,0.12
25557,0.1,0.18
25558,0.11,0.18
25559,0.15,0.19
25560,0.17,0.2
25561,0.78,0.41
25562,0.51,0.35
25563,0.71,0.41
25564,0.16,0.18
25565,0.38,0.23
25566,0.11,0.14
25567,0.18,0.12
25568,0.12,0.16
25569,0.3,0.28
25570,0.31,0.25
25571,0.14,0.15
25572,0.31,0.2
25573,0.15,0.2
25574,0.18,0.12
25575,0.4,0.22
25576,0.17,0.16
25577,0.17,0.14
25578,0.18,0.19
25579,0.15,0.15
25580,0.2,0.1
25581,0.1,0.12
25582,0.13,0.16
25583,0.13,0.17
25584,0.14,0.19
25585,0.16,0.15
25586,0.3,0.27
25587,0.13,0.2
25588,0.17,0.12
25589,0.79,0.4
25590,0.11,0.16
25591,0.2,0.19
25592,0.14,0.15
25593,0.13,0.2
25594,0.18,0.18
25595,0.19,0.12
25596,0.16,0.12
25597,0.3,0.24
25598,0.16,0.14
25599,0.15,0.12
25600,0.15,0.16
25601,0.18,0.11
25602,0.32,0.27
25603,0.11,0.12
25604,0.11,0.19
25605,0.15,0.11
25606,0.32,0.24
25607,0.54,0.36
25608,0.32,0.29
25609,0.3,0.2
25610,0.11,0.19
25611,0.52,0.32
25612,0.19,0.12
25613,0.17,0.18
25614,0.1,0.2
25615,0.13,0.19
25616,0.35,0.25
25617,0.2,0.12
25618,0.31,0.2
25619,0.2,0.15
25620,0.16,0.13
25621,0.11,0.14
25622,0.14,0.13
25623,0.12,0.17
25624,0.18,0.19
25625,0.1,0.18
25626,0.13,0.14
25627,0.55,0.36
25628,0.2,0.15
25629,0.14,0.15
25630,0.37,0.24
25631,0.16,0.18
25632,0.17,0.1
25633,0.2,0.1
25634,0.19,0.19
25635,0.16,0.18
25636,0.2,0.16
25637,0.36,0.3
25638,0.1,0.1
25639,0.1,0.17
25640,0.38,0.22
25641,0.34,0.23
25642,0.17,0.11
25643,0.16,0.14
25644,0.11,0.1
25645,0.17,0.1
25646,0.13,0.18
25647,0.4,0.26
25648,0.13,0.15
25649,0.19,0.11
25650,0.15,0.12
25651,0.17,0.14
25652,0.19,0.19
25653,0.33,0.29
25654,0.18,0.17
25655,0.2,0.14
25656,0.13,0.11
25657,0.14,0.14
25658,0.12,0.18
25659,0.16,0.19
25660,0.33,0.28
25661,0.54,0.3
25662,0.56,0.31
25663,0.12,0.15
25664,0.2,0.12
25665,0.1,0.13
25666,0.18,0.12
25667,0.19,0.11
25668,0.13,0.18
25669,0.16,0.19
25670,0.16,0.14
25671,0.11,0.16
25672,0.1,0.12
25673,0.14,0.17
25674,0.54,0.33
25675,0.15,0.17
25676,0.2,0.16
25677,0.14,0.12
25678,0.36,0.22
25679,0.15,0.2
25680,0.14,0.1
25681,0.12,0.18
25682,0.14,0.1
25683,0.17,0.13
25684,0.14,0.1
25685,0.14,0.13
25686,0.18,0.1
25687,0.15,0.15
25688,0.39,0.24
25689,0.18,0.19
25690,0.12,0.15
25691,0.19,0.16
25692,0.54,0.35
25693,0.13,0.13
25694,0.18,0.16
25695,0.2,0.13
25696,0.1,0.14
25697,0.17,0.2
25698,0.18,0.1
25699,0.19,0.16
25700,0.14,0.19
25701,0.5,0.31
25702,0.13,0.11
25703,0.18,0.11
25704,0.14,0.14
25705,0.15,0.17
25706,0.19,0.1
25707,0.2,0.1
25708,0.15,0.19
25709,0.15,0.16
25710,0.1,0.11
25711,0.13,0.1
25712,0.13,0.2
25713,0.17,0.12
25714,0.33,0.2
25715,0.13,0.11
25716,0.14,0.2
25717,0.36,0.3
25718,0.2,0.13
25719,0.11,0.2
25720,0.18,0.2
25721,0.16,0.14
25722,0.15,0.14
25723,0.17,0.14
25724,0.14,0.16
25725,0.11,0.2
25726,0.35,0.26
25727,0.2,0.13
25728,0.11,0.16
25729,0.54,0.37
25730,0.12,0.12
25731,0.2,0.11
25732,0.5,0.36
25733,0.19,0.17
25734,0.31,0.28
25735,0.34,0.21
25736,0.12,0.17
25737,0.14,0.11
25738,0.14,0.12
25739,0.51,0.3
25740,0.14,0.11
25741,0.11,0.19
25742,0.31,0.2
25743,0.1,0.19
25744,0.2,0.2
25745,0.2,0.16
25746,0.33,0.3
25747,0.16,0.14
25748,0.12,0.13
25749,0.11,0.18
25750,0.17,0.2
25751,0.18,0.19
25752,0.15,0.13
25753,0.12,0.12
25754,0.18,0.13
25755,0.17,0.1
25756,0.12,0.11
25757,0.38,0.26
25758,0.32,0.3
25759,0.18,0.14
25760,0.2,0.2
25761,0.36,0.29
25762,0.36,0.29
25763,0.15,0.13
25764,0.13,0.13
25765,0.1,0.17
25766,0.19,0.17
25767,0.17,0.14
25768,0.18,0.11
25769,0.17,0.2
25770,0.19,0.15
25771,0.39,0.2
25772,0.38,0.2
25773,0.17,0.18
25774,0.13,0.18
25775,0.32,0.28
25776,0.12,0.18
25777,0.17,0.1
25778,0.13,0.1
25779,0.12,0.11
25780,0.17,0.2
25781,0.37,0.22
25782,0.17,0.18
25783,0.14,0.14
25784,0.2,0.17
25785,0.31,0.23
25786,0.11,0.13
25787,0.32,0.23
25788,0.1,0.18
25789,0.13,0.19
25790,0.13,0.14
25791,0.37,0.22
25792,0.2,0.17
25793,0.13,0.16
25794,0.32,0.2
25795,0.39,0.23
25796,0.18,0.16
25797,0.13,0.12
25798,0.15,0.14
25799,0.11,0.13
25800,0.1,0.14
25801,0.19,0.17
25802,0.13,0.12
25803,0.12,0.2
25804,0.18,0.1
25805,0.16,0.14
25806,0.12,0.14
25807,0.17,0.15
25808,0.19,0.11
25809,0.14,0.13
25810,0.2,0.17
25811,0.38,0.2
25812,0.3,0.27
25813,0.16,0.1
25814,0.16,0.19
25815,0.14,0.11
25816,0.37,0.2
25817,0.35,0.29
25818,0.19,0.11
25819,0.14,0.11
25820,0.12,0.14
25821,0.14,0.16
25822,0.13,0.19
25823,0.17,0.11
25824,0.15,0.17
25825,0.1,0.13
25826,0.31,0.29
25827,0.37,0.29
25828,0.16,0.18
25829,0.14,0.2
25830,0.38,0.21
25831,0.17,0.1
25832,0.11,0.19
25833,0.12,0.16
25834,0.14,0.15
25835,0.19,0.11
25836,0.2,0.16
25837,0.14,0.14
25838,0.18,0.14
25839,0.16,0.11
25840,0.13,0.11
25841,0.16,0.14
25842,0.14,0.17
25843,0.14,0.13
25844,0.15,0.1
25845,0.57,0.39
25846,0.11,0.12
25847,0.18,0.2
25848,0.16,0.14
25849,0.13,0.15
25850,0.16,0.1
25851,0.13,0.16
25852,0.12,0.15
25853,0.12,0.19
25854,0.13,0.11
25855,0.19,0.13
25856,0.13,0.1
25857,0.34,0.3
25858,0.37,0.26
25859,0.34,0.2
25860,0.34,0.25
25861,0.14,0.2
25862,0.31,0.3
25863,0.13,0.19
25864,0.18,0.15
25865,0.12,0.16
25866,0.13,0.1
25867,0.11,0.2
25868,0.16,0.1
25869,0.33,0.26
25870,0.32,0.28
25871,0.19,0.16
25872,0.17,0.14
25873,0.18,0.19
25874,0.18,0.12
25875,0.18,0.19
25876,0.19,0.15
25877,0.14,0.19
25878,0.16,0.1
25879,0.12,0.18
25880,0.1,0.17
25881,0.1,0.1
25882,0.73,0.42
25883,0.16,0.15
25884,0.36,0.2
25885,0.14,0.15
25886,0.12,0.15
25887,0.2,0.18
25888,0.16,0.16
25889,0.19,0.1
25890,0.15,0.16
25891,0.2,0.13
25892,0.13,0.12
25893,0.1,0.11
25894,0.34,0.28
25895,0.33,0.25
25896,0.15,0.12
25897,0.15,0.12
25898,0.16,0.12
25899,0.14,0.18
25900,0.11,0.19
25901,0.51,0.3
25902,0.13,0.16
25903,0.14,0.16
25904,0.18,0.12
25905,0.17,0.12
25906,0.4,0.28
25907,0.13,0.17
25908,0.19,0.11
25909,0.5,0.3
25910,0.15,0.13
25911,0.17,0.14
25912,0.15,0.18
25913,0.19,0.18
25914,0.19,0.16
25915,0.2,0.2
25916,0.13,0.13
25917,0.13,0.15
25918,0.16,0.13
25919,0.36,0.2
25920,0.38,0.27
25921,0.18,0.15
25922,0.11,0.1
25923,0.16,0.2
25924,0.12,0.1
25925,0.58,0.32
25926,0.13,0.12
25927,0.38,0.23
25928,0.14,0.16
25929,0.1,0.12
25930,0.12,0.16
25931,0.12,0.16
25932,0.57,0.39
25933,0.2,0.1
25934,0.5,0.37
25935,0.17,0.12
25936,0.12,0.13
25937,0.13,0.13
25938,0.11,0.13
25939,0.18,0.13
25940,0.15,0.12
25941,0.35,0.29
25942,0.17,0.11
25943,0.16,0.17
25944,0.37,0.2
25945,0.38,0.3
25946,0.16,0.18
25947,0.19,0.17
25948,0.71,0.4
25949,0.19,0.13
25950,0.2,0.18
25951,0.14,0.13
25952,0.12,0.13
25953,0.13,0.1
25954,0.15,0.11
25955,0.16,0.2
25956,0.39,0.22
25957,0.18,0.11
25958,0.2,0.13
25959,0.2,0.2
25960,0.19,0.15
25961,0.33,0.28
25962,0.16,0.18
25963,0.12,0.19
25964,0.35,0.26
25965,0.59,0.3
25966,0.2,0.17
25967,0.14,0.12
25968,0.31,0.24
25969,0.18,0.11
25970,0.34,0.3
25971,0.1,0.16
25972,0.36,0.3
25973,0.1,0.14
25974,0.19,0.13
25975,0.18,0.17
25976,0.2,0.13
25977,0.19,0.17
25978,0.2,0.13
25979,0.53,0.3
25980,0.1,0.16
25981,0.14,0.12
25982,0.13,0.2
25983,0.15,0.14
25984,0.6,0.32
25985,0.11,0.19
25986,0.13,0.17
25987,0.31,0.26
25988,0.18,0.18
25989,0.38,0.23
25990,0.32,0.22
25991,0.19,0.12
25992,0.35,0.26
25993,0.2,0.11
25994,0.2,0.11
25995,0.15,0.16
25996,0.12,0.19
25997,0.13,0.15
25998,0.1,0.18
25999,0.12,0.15
26000,0.13,0.17
26001,0.11,0.16
26002,0.11,0.2
26003,0.1,0.2
26004,0.32,0.23
26005,0.2,0.1
26006,0.2,0.13
26007,0.18,0.1
26008,0.17,0.12
26009,0.17,0.15
26010,0.19,0.13
26011,0.1,0.19
26012,0.17,0.1
26013,0.12,0.18
26014,0.1,0.12
26015,0.5,0.36
26016,0.14,0.19
26017,0.19,0.16
26018,0.6,0.32
26019,0.13,0.1
26020,0.14,0.12
26021,0.14,0.19
26022,0.39,0.25
26023,0.19,0.2
26024,0.11,0.16
26025,0.1,0.17
26026,0.11,0.17
26027,0.11,0.15
26028,0.6,0.33
26029,0.18,0.1
26030,0.14,0.11
26031,0.12,0.18
26032,0.3,0.21
26033,0.2,0.2
26034,0.36,0.22
26035,0.1,0.19
26036,0.1,0.11
26037,0.13,0.13
26038,0.4,0.22
26039,0.11,0.19
26040,0.12,0.2
26041,0.17,0.14
26042,0.13,0.15
26043,0.19,0.19
26044,0.58,0.31
26045,0.17,0.1
26046,0.1,0.16
26047,0.17,0.16
26048,0.36,0.22
26049,0.1,0.1
26050,0.12,0.1
26051,0.12,0.2
26052,0.1,0.19
26053,0.12,0.17
26054,0.16,0.2
26055,0.1,0.12
26056,0.19,0.2
26057,0.15,0.12
26058,0.16,0.2
26059,0.19,0.12
26060,0.11,0.11
26061,0.31,0.22
26062,0.12,0.15
26063,0.1,0.1
26064,0.34,0.28
26065,0.19,0.14
26066,0.13,0.11
26067,0.16,0.14
26068,0.19,0.19
26069,0.13,0.15
26070,0.16,0.14
26071,0.2,0.12
26072,0.18,0.14
26073,0.1,0.19
26074,0.1,0.12
26075,0.12,0.16
26076,0.17,0.16
26077,0.17,0.17
26078,0.1,0.15
26079,0.17,0.1
26080,0.11,0.14
26081,0.2,0.2
26082,0.13,0.19
26083,0.16,0.2
26084,0.14,0.2
26085,0.18,0.14
26086,0.17,0.16
26087,0.11,0.12
26088,0.35,0.26
26089,0.14,0.14
26090,0.15,0.12
26091,0.16,0.17
26092,0.12,0.15
26093,0.1,0.2
26094,0.17,0.19
26095,0.15,0.18
26096,0.11,0.12
26097,0.1,0.18
26098,0.13,0.14
26099,0.19,0.17
26100,0.59,0.35
26101,0.38,0.26
26102,0.31,0.21
26103,0.18,0.2
26104,0.11,0.12
26105,0.13,0.14
26106,0.12,0.18
26107,0.11,0.19
26108,0.39,0.26
26109,0.16,0.18
26110,0.59,0.32
26111,0.14,0.14
26112,0.1,0.14
26113,0.35,0.22
26114,0.35,0.3
26115,0.18,0.17
26116,0.17,0.16
26117,0.16,0.17
26118,0.35,0.3
26119,0.34,0.2
26120,0.12,0.16
26121,0.17,0.16
26122,0.32,0.24
26123,0.1,0.18
26124,0.17,0.16
26125,0.37,0.26
26126,0.15,0.16
26127,0.17,0.1
26128,0.11,0.1
26129,0.2,0.2
26130,0.37,0.23
26131,0.37,0.26
26132,0.38,0.25
26133,0.4,0.25
26134,0.19,0.12
26135,0.11,0.2
26136,0.15,0.19
26137,0.2,0.11
26138,0.2,0.1
26139,0.11,0.2
26140,0.16,0.17
26141,0.13,0.19
26142,0.11,0.12
26143,0.32,0.26
26144,0.13,0.16
26145,0.35,0.24
26146,0.13,0.19
26147,0.4,0.2
26148,0.18,0.11
26149,0.2,0.18
26150,0.11,0.15
26151,0.18,0.16
26152,0.1,0.1
26153,0.18,0.13
26154,0.14,0.17
26155,0.3,0.21
26156,0.1,0.18
26157,0.11,0.18
26158,0.14,0.16
26159,0.3,0.24
26160,0.2,0.2
26161,0.14,0.13
26162,0.35,0.26
26163,0.2,0.15
26164,0.34,0.27
26165,0.36,0.3
26166,0.14,0.18
26167,0.2,0.15
26168,0.16,0.17
26169,0.33,0.24
26170,0.12,0.2
26171,0.19,0.17
26172,0.2,0.15
26173,0.19,0.18
26174,0.13,0.18
26175,0.19,0.14
26176,0.18,0.13
26177,0.12,0.11
26178,0.14,0.12
26179,0.4,0.27
26180,0.14,0.14
26181,0.19,0.18
26182,0.2,0.15
26183,0.2,0.1
26184,0.18,0.1
26185,0.18,0.16
26186,0.19,0.11
26187,0.18,0.15
26188,0.19,0.16
26189,0.13,0.14
26190,0.14,0.16
26191,0.32,0.29
26192,0.8,0.48
26193,0.74,0.48
26194,0.17,0.12
26195,0.19,0.14
26196,0.2,0.1
26197,0.18,0.18
26198,0.13,0.12
26199,0.18,0.13
26200,0.15,0.18
26201,0.18,0.13
26202,0.15,0.1
26203,0.32,0.23
26204,0.15,0.11
26205,0.31,0.29
26206,0.18,0.17
26207,0.19,0.16
26208,0.72,0.48
26209,0.11,0.15
26210,0.38,0.25
26211,0.13,0.1
26212,0.16,0.15
26213,0.13,0.15
26214,0.18,0.12
26215,0.16,0.16
26216,0.57,0.36
26217,0.18,0.19
26218,0.14,0.14
26219,0.17,0.14
26220,0.13,0.15
26221,0.13,0.12
26222,0.12,0.18
26223,0.13,0.11
26224,0.12,0.16
26225,0.14,0.2
26226,0.32,0.25
26227,0.1,0.18
26228,0.14,0.14
26229,0.2,0.15
26230,0.13,0.15
26231,0.2,0.18
26232,0.33,0.25
26233,0.38,0.22
26234,0.11,0.2
26235,0.14,0.17
26236,0.12,0.18
26237,0.38,0.3
26238,0.12,0.15
26239,0.12,0.11
26240,0.11,0.11
26241,0.19,0.12
26242,0.19,0.16
26243,0.17,0.15
26244,0.13,0.18
26245,0.15,0.2
26246,0.59,0.39
26247,0.11,0.19
26248,0.33,0.2
26249,0.14,0.1
26250,0.52,0.31
26251,0.55,0.32
26252,0.18,0.19
26253,0.19,0.16
26254,0.13,0.19
26255,0.16,0.19
26256,0.19,0.2
26257,0.35,0.3
26258,0.15,0.13
26259,0.17,0.16
26260,0.2,0.11
26261,0.15,0.16
26262,0.15,0.13
26263,0.18,0.15
26264,0.18,0.17
26265,0.39,0.22
26266,0.6,0.39
26267,0.32,0.29
26268,0.13,0.17
26269,0.15,0.2
26270,0.8,0.47
26271,0.35,0.26
26272,0.17,0.13
26273,0.14,0.15
26274,0.2,0.18
26275,0.15,0.2
26276,0.1,0.18
26277,0.2,0.13
26278,0.19,0.15
26279,0.13,0.15
26280,0.15,0.13
26281,0.14,0.16
26282,0.37,0.3
26283,0.19,0.18
26284,0.19,0.12
26285,0.34,0.2
26286,0.31,0.2
26287,0.74,0.45
26288,0.2,0.2
26289,0.53,0.3
26290,0.1,0.2
26291,0.36,0.2
26292,0.14,0.1
26293,0.33,0.21
26294,0.4,0.2
26295,0.15,0.1
26296,0.17,0.18
26297,0.16,0.2
26298,0.17,0.16
26299,0.2,0.2
26300,0.15,0.17
26301,0.17,0.17
26302,0.1,0.12
26303,0.35,0.2
26304,0.19,0.11
26305,0.12,0.12
26306,0.14,0.12
26307,0.17,0.1
26308,0.16,0.14
26309,0.13,0.11
26310,0.16,0.1
26311,0.15,0.2
26312,0.2,0.14
26313,0.13,0.14
26314,0.16,0.17
26315,0.1,0.13
26316,0.11,0.18
26317,0.15,0.12
26318,0.16,0.11
26319,0.18,0.11
26320,0.13,0.14
26321,0.13,0.17
26322,0.14,0.14
26323,0.11,0.1
26324,0.54,0.38
26325,0.2,0.1
26326,0.16,0.12
26327,0.19,0.2
26328,0.15,0.17
26329,0.16,0.18
26330,0.53,0.4
26331,0.15,0.19
26332,0.1,0.19
26333,0.15,0.1
26334,0.18,0.2
26335,0.18,0.2
26336,0.3,0.28
26337,0.39,0.22
26338,0.12,0.1
26339,0.37,0.27
26340,0.37,0.23
26341,0.32,0.24
26342,0.16,0.1
26343,0.11,0.17
26344,0.3,0.28
26345,0.13,0.18
26346,0.37,0.25
26347,0.15,0.12
26348,0.17,0.16
26349,0.17,0.13
26350,0.31,0.28
26351,0.12,0.15
26352,0.17,0.1
26353,0.13,0.1
26354,0.11,0.19
26355,0.19,0.16
26356,0.12,0.12
26357,0.33,0.23
26358,0.16,0.12
26359,0.11,0.11
26360,0.16,0.11
26361,0.14,0.18
26362,0.3,0.21
26363,0.18,0.19
26364,0.33,0.28
26365,0.1,0.2
26366,0.7,0.45
26367,0.1,0.12
26368,0.1,0.1
26369,0.13,0.1
26370,0.12,0.13
26371,0.52,0.4
26372,0.2,0.13
26373,0.11,0.17
26374,0.1,0.12
26375,0.15,0.13
26376,0.16,0.19
26377,0.1,0.12
26378,0.14,0.17
26379,0.37,0.2
26380,0.31,0.22
26381,0.15,0.17
26382,0.15,0.18
26383,0.35,0.27
26384,0.34,0.3
26385,0.13,0.2
26386,0.12,0.12
26387,0.17,0.1
26388,0.16,0.16
26389,0.19,0.14
26390,0.1,0.14
26391,0.14,0.13
26392,0.11,0.19
26393,0.5,0.39
26394,0.35,0.28
26395,0.13,0.19
26396,0.17,0.1
26397,0.55,0.4
26398,0.34,0.25
26399,0.2,0.11
26400,0.32,0.24
26401,0.18,0.18
26402,0.17,0.16
26403,0.19,0.19
26404,0.15,0.17
26405,0.11,0.16
26406,0.17,0.11
26407,0.19,0.12
26408,0.15,0.1
26409,0.2,0.12
26410,0.16,0.17
26411,0.14,0.17
26412,0.3,0.2
26413,0.16,0.15
26414,0.4,0.27
26415,0.2,0.15
26416,0.17,0.11
26417,0.15,0.14
26418,0.35,0.23
26419,0.36,0.27
26420,0.17,0.18
26421,0.19,0.2
26422,0.2,0.16
26423,0.2,0.13
26424,0.19,0.18
26425,0.2,0.17
26426,0.14,0.11
26427,0.36,0.26
26428,0.13,0.13
26429,0.37,0.29
26430,0.15,0.13
26431,0.18,0.19
26432,0.16,0.12
26433,0.19,0.13
26434,0.55,0.36
26435,0.2,0.11
26436,0.39,0.25
26437,0.53,0.35
26438,0.13,0.18
26439,0.15,0.15
26440,0.16,0.15
26441,0.34,0.22
26442,0.13,0.14
26443,0.5,0.4
26444,0.18,0.13
26445,0.31,0.22
26446,0.2,0.13
26447,0.38,0.3
26448,0.12,0.18
26449,0.18,0.1
26450,0.13,0.18
26451,0.11,0.15
26452,0.15,0.19
26453,0.2,0.19
26454,0.15,0.1
26455,0.55,0.39
26456,0.16,0.11
26457,0.19,0.15
26458,0.12,0.17
26459,0.17,0.15
26460,0.12,0.2
26461,0.18,0.15
26462,0.59,0.31
26463,0.1,0.12
26464,0.16,0.13
26465,0.17,0.13
26466,0.19,0.16
26467,0.2,0.12
26468,0.14,0.16
26469,0.33,0.22
26470,0.35,0.29
26471,0.12,0.17
26472,0.2,0.14
26473,0.11,0.11
26474,0.1,0.12
26475,0.31,0.21
26476,0.13,0.17
26477,0.19,0.14
26478,0.13,0.11
26479,0.15,0.12
26480,0.14,0.1
26481,0.38,0.2
26482,0.17,0.1
26483,0.16,0.12
26484,0.19,0.17
26485,0.18,0.16
26486,0.11,0.18
26487,0.32,0.26
26488,0.3,0.26
26489,0.16,0.2
26490,0.57,0.31
26491,0.14,0.15
26492,0.1,0.12
26493,0.17,0.1
26494,0.18,0.18
26495,0.19,0.17
26496,0.13,0.16
26497,0.12,0.19
26498,0.11,0.15
26499,0.34,0.28
26500,0.13,0.2
26501,0.33,0.28
26502,0.7,0.47
26503,0.13,0.11
26504,0.54,0.4
26505,0.15,0.16
26506,0.12,0.15
26507,0.1,0.16
26508,0.5,0.4
26509,0.1,0.15
26510,0.15,0.1
26511,0.11,0.12
26512,0.32,0.28
26513,0.12,0.14
26514,0.12,0.11
26515,0.11,0.1
26516,0.19,0.17
26517,0.32,0.26
26518,0.55,0.32
26519,0.19,0.15
26520,0.16,0.16
26521,0.15,0.13
26522,0.19,0.15
26523,0.31,0.24
26524,0.53,0.33
26525,0.11,0.17
26526,0.19,0.11
26527,0.1,0.14
26528,0.19,0.14
26529,0.3,0.23
26530,0.11,0.2
26531,0.37,0.27
26532,0.12,0.14
26533,0.56,0.34
26534,0.12,0.18
26535,0.1,0.2
26536,0.11,0.13
26537,0.2,0.2
26538,0.18,0.11
26539,0.16,0.15
26540,0.36,0.25
26541,0.19,0.11
26542,0.57,0.38
26543,0.2,0.13
26544,0.77,0.48
26545,0.15,0.2
26546,0.3,0.21
26547,0.12,0.2
26548,0.12,0.12
26549,0.19,0.11
26550,0.19,0.13
26551,0.17,0.13
26552,0.32,0.3
26553,0.18,0.19
26554,0.12,0.14
26555,0.17,0.2
26556,0.18,0.14
26557,0.13,0.1
26558,0.2,0.15
26559,0.18,0.16
26560,0.1,0.2
26561,0.14,0.19
26562,0.52,0.36
26563,0.19,0.1
26564,0.11,0.1
26565,0.54,0.32
26566,0.19,0.15
26567,0.2,0.12
26568,0.15,0.12
26569,0.1,0.16
26570,0.11,0.18
26571,0.14,0.18
26572,0.1,0.18
26573,0.2,0.2
26574,0.15,0.18
26575,0.13,0.16
26576,0.19,0.18
26577,0.18,0.14
26578,0.2,0.15
26579,0.79,0.43
26580,0.59,0.32
26581,0.18,0.2
26582,0.13,0.19
26583,0.17,0.16
26584,0.16,0.13
26585,0.14,0.14
26586,0.13,0.1
26587,0.14,0.19
26588,0.18,0.17
26589,0.16,0.15
26590,0.15,0.13
26591,0.19,0.19
26592,0.1,0.2
26593,0.1,0.14
26594,0.16,0.18
26595,0.54,0.36
26596,0.16,0.1
26597,0.17,0.12
26598,0.58,0.31
26599,0.2,0.18
26600,0.18,0.12
26601,0.16,0.11
26602,0.18,0.13
26603,0.15,0.11
26604,0.15,0.19
26605,0.13,0.11
26606,0.19,0.1
26607,0.18,0.16
26608,0.2,0.11
26609,0.12,0.18
26610,0.17,0.2
26611,0.16,0.18
26612,0.1,0.2
26613,0.19,0.16
26614,0.34,0.27
26615,0.2,0.16
26616,0.14,0.19
26617,0.12,0.1
26618,0.12,0.15
26619,0.19,0.14
26620,0.36,0.24
26621,0.39,0.2
26622,0.18,0.13
26623,0.39,0.2
